Order_ID,Order_Date,Customer_ID,Product,Category,Region,Payment_Method,Shipping_Type,Quantity,Unit_Price,Discount,Sales,Profit,Rating,Order_Status
ORD101350,2024-02-02,CUST1558,Bluetooth Speaker,Electronics,Central,UPI,Express,1,17136.14,0.0,17136.14,5909.38,4.6,Delivered
ORD103112,2024-02-02,CUST1554,Casual Sneakers,Fashion,South,UPI,Express,3,2900.95,0.0,8702.85,1586.38,4.0,Delivered
ORD102459,2024-02-02,CUST1526,Storage Organizer,Home & Kitchen,Central,Credit Card,Express,3,15688.56,0.2,37652.54,8502.57,4.7,Delivered
ORD101888,2024-02-03,CUST1298,Mixer Grinder,Home & Kitchen,West,Debit Card,Standard,3,5812.27,0.1,15693.12,2262.02,3.0,Delivered
ORD101410,2024-02-03,CUST1569,Power Bank,Electronics,West,Debit Card,Express,1,5532.54,0.15,4702.66,1623.33,3.7,Delivered
ORD102001,2024-02-03,CUST1136,Running Shoes,Fashion,South,Debit Card,Standard,1,1025.79,0.1,923.21,233.78,4.2,Delivered
ORD102981,2024-02-03,CUST1539,Coffee Maker,Home & Kitchen,North,COD,Same Day,2,6185.53,0.15,10515.39,1123.67,4.1,Delivered
ORD100618,2024-02-03,CUST1125,Storage Organizer,Home & Kitchen,West,Net Banking,Standard,2,6961.43,0.05,13226.72,2067.49,4.1,Delivered
ORD102372,2024-02-03,CUST1443,Power Bank,Electronics,West,COD,Same Day,1,43379.64,0.1,39041.68,9893.57,2.6,Delivered
ORD101469,2024-02-03,CUST1490,Casual Sneakers,Fashion,South,Net Banking,Standard,1,1839.02,0.25,1379.26,239.76,5.0,Delivered
ORD100035,2024-02-04,CUST1045,Makeup Set,Beauty,West,Net Banking,Standard,1,5396.64,0.0,5396.64,2183.7,3.8,Delivered
ORD102524,2024-02-04,CUST1294,Makeup Set,Beauty,North,Debit Card,Express,4,6024.95,0.2,19279.85,5070.9,3.2,Delivered
ORD102887,2024-02-04,CUST1420,Smart Watch,Electronics,West,UPI,Standard,1,2852.56,0.05,2709.94,1117.01,4.3,Delivered
ORD102803,2024-02-04,CUST1360,Wireless Headphones,Electronics,West,Debit Card,Express,1,52562.14,0.05,49934.03,13728.95,2.9,Delivered
ORD101455,2024-02-05,CUST1116,Bluetooth Speaker,Electronics,North,Net Banking,Express,3,43270.78,0.25,97359.25,15871.59,4.3,Delivered
ORD102330,2024-02-05,CUST1199,Casual Sneakers,Fashion,West,Net Banking,Express,1,5989.83,0.1,5390.85,1545.52,3.1,Delivered
ORD100278,2024-02-05,CUST1592,Makeup Set,Beauty,West,COD,Express,1,751.6,0.1,676.44,53.73,3.0,Delivered
ORD102128,2024-02-05,CUST1267,Smart Watch,Electronics,South,Debit Card,Same Day,1,19013.47,0.0,19013.47,5912.34,4.9,Delivered
ORD101361,2024-02-06,CUST1497,Football,Sports,Central,UPI,Standard,3,2111.03,0.15,5383.13,536.33,3.6,Delivered
ORD102710,2024-02-06,CUST1036,Laptop Stand,Electronics,West,Debit Card,Standard,2,50405.14,0.05,95769.77,37755.84,4.2,Delivered
ORD102963,2024-02-06,CUST1068,Storage Organizer,Home & Kitchen,Central,UPI,Express,3,7779.21,0.15,19836.98,2768.83,4.2,Delivered
ORD100517,2024-02-06,CUST1092,Cookware Set,Home & Kitchen,West,COD,Standard,2,7492.71,0.0,14985.42,3244.14,3.4,Delivered
ORD101034,2024-02-06,CUST1018,Casual Sneakers,Fashion,North,COD,Same Day,1,3225.71,0.05,3064.43,722.38,3.3,Delivered
ORD102439,2024-02-06,CUST1110,Skincare Kit,Beauty,North,COD,Same Day,2,2879.57,0.15,4895.27,149.9,4.1,Cancelled
ORD102311,2024-02-06,CUST1390,Wireless Headphones,Electronics,East,Debit Card,Same Day,2,53243.23,0.1,95837.82,13703.7,4.8,Delivered
ORD102794,2024-02-07,CUST1041,Wireless Headphones,Electronics,North,Net Banking,Express,1,4794.86,0.1,4315.37,1296.25,5.0,Delivered
ORD100386,2024-02-07,CUST1050,Football,Sports,East,Net Banking,Standard,3,9738.0,0.15,24831.9,7884.36,4.6,Delivered
ORD103154,2024-02-07,CUST1056,Casual Sneakers,Fashion,South,UPI,Express,1,4786.8,0.15,4068.78,882.68,4.3,Returned
ORD102704,2024-02-07,CUST1033,Wireless Headphones,Electronics,South,UPI,Express,1,34471.76,0.2,27577.41,7758.92,3.6,Returned
ORD100044,2024-02-07,CUST1023,Storage Organizer,Home & Kitchen,Central,Credit Card,Express,2,11437.1,0.1,20586.79,6304.17,4.5,Delivered
ORD101768,2024-02-07,CUST1420,Resistance Bands,Sports,East,UPI,Standard,1,7176.61,0.2,5741.29,1557.67,3.6,Returned
ORD103410,2024-02-08,CUST1381,Hair Dryer,Beauty,East,Credit Card,Same Day,2,333.17,0.05,633.02,151.74,3.3,Delivered
ORD100898,2024-02-08,CUST1042,Bluetooth Speaker,Electronics,Central,UPI,Standard,4,49804.07,0.05,189255.46,62193.03,4.3,Delivered
ORD103069,2024-02-08,CUST1115,Resistance Bands,Sports,North,UPI,Standard,2,11318.7,0.0,22637.4,7070.77,4.6,Delivered
ORD102590,2024-02-08,CUST1127,Bluetooth Speaker,Electronics,West,COD,Standard,2,41823.03,0.15,71099.15,1860.84,3.9,Delivered
ORD102231,2024-02-08,CUST1075,Cricket Bat,Sports,West,Credit Card,Express,2,3018.49,0.15,5131.43,823.93,3.3,Delivered
ORD101833,2024-02-09,CUST1538,Laptop Stand,Electronics,East,Net Banking,Standard,1,23166.33,0.25,17374.75,2400.84,4.6,Returned
ORD101021,2024-02-09,CUST1419,Air Fryer,Home & Kitchen,South,Debit Card,Express,1,2069.98,0.15,1759.48,120.82,3.9,Delivered
ORD101952,2024-02-09,CUST1506,Perfume,Beauty,South,Net Banking,Same Day,3,5181.83,0.0,15545.5,6874.61,4.4,Delivered
ORD103276,2024-02-09,CUST1314,Air Fryer,Home & Kitchen,West,Credit Card,Standard,4,10298.05,0.25,30894.14,1114.4,4.7,Delivered
ORD102024,2024-02-09,CUST1368,Air Fryer,Home & Kitchen,West,COD,Standard,1,14580.54,0.0,14580.54,6080.53,3.1,Delivered
ORD103334,2024-02-09,CUST1039,Coffee Maker,Home & Kitchen,North,COD,Express,2,1897.6,0.05,3605.44,745.32,3.0,Delivered
ORD100658,2024-02-09,CUST1120,Mixer Grinder,Home & Kitchen,North,COD,Standard,2,17508.68,0.0,35017.36,6312.76,4.0,Delivered
ORD101214,2024-02-10,CUST1017,Denim Jacket,Fashion,South,UPI,Express,1,5523.43,0.1,4971.08,1778.59,3.3,Delivered
ORD101910,2024-02-10,CUST1014,Storage Organizer,Home & Kitchen,South,UPI,Standard,1,14557.88,0.05,13829.99,5005.23,5.0,Delivered
ORD101252,2024-02-10,CUST1484,Cookware Set,Home & Kitchen,West,Credit Card,Express,2,16598.52,0.1,29877.33,5595.22,4.4,Delivered
ORD100068,2024-02-11,CUST1454,Face Serum,Beauty,East,UPI,Standard,1,1195.91,0.0,1195.91,318.78,4.2,Delivered
ORD102668,2024-02-11,CUST1492,Coffee Maker,Home & Kitchen,Central,Debit Card,Express,2,10363.14,0.1,18653.65,6728.98,4.1,Delivered
ORD101054,2024-02-11,CUST1426,Storage Organizer,Home & Kitchen,Central,COD,Express,4,15357.91,0.05,58360.05,9703.17,4.1,Delivered
ORD101587,2024-02-12,CUST1150,Storage Organizer,Home & Kitchen,East,Debit Card,Standard,1,10022.7,0.0,10022.7,3690.72,3.8,Delivered
ORD101026,2024-02-12,CUST1012,Face Serum,Beauty,South,Net Banking,Standard,1,1199.3,0.2,959.44,-9.78,3.4,Delivered
ORD102855,2024-02-12,CUST1219,Backpack,Fashion,North,Net Banking,Express,1,1180.16,0.1,1062.15,150.39,4.7,Delivered
ORD102478,2024-02-12,CUST1124,Smart Watch,Electronics,South,Credit Card,Same Day,1,39399.77,0.1,35459.79,4845.85,3.1,Delivered
ORD100216,2024-02-13,CUST1210,Face Serum,Beauty,West,Net Banking,Standard,1,3581.47,0.15,3044.25,149.28,5.0,Delivered
ORD101570,2024-02-13,CUST1546,Air Fryer,Home & Kitchen,West,Net Banking,Same Day,1,9153.39,0.2,7322.71,1037.18,3.6,Delivered
ORD100126,2024-02-13,CUST1463,Resistance Bands,Sports,South,Net Banking,Standard,2,5245.26,0.1,9441.47,1354.89,3.3,Delivered
ORD101095,2024-02-13,CUST1026,Resistance Bands,Sports,Central,Debit Card,Express,2,1318.37,0.0,2636.74,1063.61,4.9,Cancelled
ORD101850,2024-02-14,CUST1136,Dumbbells,Sports,South,UPI,Standard,1,3128.09,0.0,3128.09,1253.27,4.2,Delivered
ORD103133,2024-02-14,CUST1443,Backpack,Fashion,Central,Credit Card,Express,1,8216.84,0.25,6162.63,-274.14,4.9,Delivered
ORD102751,2024-02-14,CUST1116,Power Bank,Electronics,Central,UPI,Standard,1,50793.36,0.15,43174.36,7900.79,4.2,Delivered
ORD100438,2024-02-14,CUST1434,Running Shoes,Fashion,South,UPI,Standard,1,3761.53,0.15,3197.3,67.54,4.9,Delivered
ORD100279,2024-02-15,CUST1268,Yoga Mat,Sports,West,UPI,Standard,3,4176.12,0.05,11901.95,1390.5,4.7,Delivered
ORD102634,2024-02-15,CUST1391,Coffee Maker,Home & Kitchen,West,UPI,Express,1,13608.85,0.1,12247.97,3051.87,4.8,Delivered
ORD101360,2024-02-15,CUST1036,Denim Jacket,Fashion,North,Credit Card,Same Day,1,6521.64,0.0,6521.64,1677.09,3.6,Delivered
ORD100430,2024-02-16,CUST1426,Denim Jacket,Fashion,Central,Net Banking,Same Day,2,3949.6,0.25,5924.4,1033.71,4.5,Delivered
ORD100677,2024-02-16,CUST1431,Football,Sports,Central,Credit Card,Standard,1,5636.34,0.0,5636.34,2456.28,5.0,Delivered
ORD101121,2024-02-16,CUST1598,Football,Sports,East,Debit Card,Standard,3,9877.11,0.15,25186.64,810.49,3.9,Delivered
ORD101327,2024-02-16,CUST1323,Storage Organizer,Home & Kitchen,East,COD,Same Day,3,7549.92,0.15,19252.3,1261.49,4.8,Delivered
ORD100245,2024-02-16,CUST1592,Face Serum,Beauty,Central,COD,Same Day,2,4553.62,0.15,7741.15,885.99,3.8,Delivered
ORD101255,2024-02-16,CUST1362,Denim Jacket,Fashion,North,UPI,Express,3,5931.76,0.2,14236.24,1048.54,4.4,Delivered
ORD103320,2024-02-16,CUST1474,Casual Sneakers,Fashion,West,Credit Card,Standard,1,4760.59,0.1,4284.53,784.91,3.3,Delivered
ORD102528,2024-02-17,CUST1317,Yoga Mat,Sports,West,Credit Card,Same Day,2,8469.58,0.1,15245.25,1736.51,4.3,Delivered
ORD100880,2024-02-17,CUST1565,Running Shoes,Fashion,South,Credit Card,Express,2,1595.06,0.25,2392.58,300.59,3.8,Delivered
ORD102365,2024-02-17,CUST1338,Coffee Maker,Home & Kitchen,South,COD,Standard,3,9074.24,0.15,23139.31,4899.26,4.3,Delivered
ORD100752,2024-02-17,CUST1589,Power Bank,Electronics,Central,Credit Card,Express,3,30490.86,0.2,73178.07,12809.16,3.6,Delivered
ORD100727,2024-02-17,CUST1368,Power Bank,Electronics,South,UPI,Standard,4,20599.27,0.15,70037.51,16944.26,3.8,Delivered
ORD100195,2024-02-17,CUST1385,Air Fryer,Home & Kitchen,Central,Debit Card,Standard,1,16562.83,0.0,16562.83,6760.83,3.9,Delivered
ORD100006,2024-02-17,CUST1503,Running Shoes,Fashion,West,Net Banking,Express,1,5978.88,0.15,5082.05,605.23,3.9,Delivered
ORD102316,2024-02-17,CUST1245,Storage Organizer,Home & Kitchen,Central,Net Banking,Express,1,5507.63,0.05,5232.25,1938.42,4.2,Delivered
ORD103280,2024-02-17,CUST1528,Coffee Maker,Home & Kitchen,West,Debit Card,Same Day,1,12395.47,0.0,12395.47,2830.9,4.0,Delivered
ORD102864,2024-02-17,CUST1490,Yoga Mat,Sports,North,Debit Card,Standard,5,3766.27,0.05,17889.78,6080.6,3.4,Delivered
ORD101720,2024-02-18,CUST1182,Bluetooth Speaker,Electronics,West,COD,Express,1,13699.71,0.15,11644.75,1451.25,4.9,Delivered
ORD101542,2024-02-18,CUST1240,Cookware Set,Home & Kitchen,South,Net Banking,Standard,2,13095.36,0.2,20952.58,343.19,3.3,Returned
ORD101930,2024-02-18,CUST1577,Cookware Set,Home & Kitchen,West,Credit Card,Standard,1,6426.99,0.1,5784.29,1172.63,4.4,Returned
ORD100000,2024-02-18,CUST1037,Coffee Maker,Home & Kitchen,West,Credit Card,Standard,1,8466.35,0.15,7196.4,889.73,3.8,Delivered
ORD103247,2024-02-18,CUST1098,T-Shirt,Fashion,South,COD,Standard,3,2036.06,0.05,5802.76,1806.08,4.0,Delivered
ORD102911,2024-02-19,CUST1251,Makeup Set,Beauty,West,Net Banking,Standard,4,1017.04,0.0,4068.16,1344.57,3.5,Delivered
ORD100694,2024-02-19,CUST1339,Cookware Set,Home & Kitchen,South,UPI,Standard,1,5686.97,0.15,4833.92,107.62,3.5,Delivered
ORD101632,2024-02-19,CUST1286,Wireless Headphones,Electronics,North,Credit Card,Standard,1,41411.58,0.15,35199.85,4487.01,3.9,Returned
ORD101808,2024-02-19,CUST1041,Power Bank,Electronics,Central,COD,Standard,1,34991.16,0.05,33241.6,11516.76,3.0,Delivered
ORD102853,2024-02-19,CUST1521,Mixer Grinder,Home & Kitchen,North,UPI,Standard,1,1466.57,0.1,1319.92,323.51,4.4,Delivered
ORD102032,2024-02-19,CUST1304,Running Shoes,Fashion,South,Debit Card,Express,1,5209.44,0.05,4948.97,1011.32,4.2,Delivered
ORD100171,2024-02-19,CUST1058,Backpack,Fashion,East,Net Banking,Standard,3,4542.48,0.2,10901.96,1937.3,3.4,Delivered
ORD100358,2024-02-19,CUST1196,Skincare Kit,Beauty,South,Debit Card,Standard,1,858.29,0.1,772.46,149.46,4.0,Delivered
ORD100132,2024-02-19,CUST1023,T-Shirt,Fashion,North,COD,Express,1,1939.78,0.1,1745.81,251.85,3.4,Cancelled
ORD100825,2024-02-19,CUST1236,Backpack,Fashion,North,Net Banking,Same Day,1,6034.63,0.1,5431.17,1046.72,4.5,Delivered
ORD101530,2024-02-19,CUST1191,Smart Watch,Electronics,West,UPI,Standard,2,36884.08,0.1,66391.34,7124.31,3.7,Delivered
ORD100909,2024-02-20,CUST1194,Bluetooth Speaker,Electronics,South,COD,Standard,1,34719.42,0.25,26039.57,6623.78,4.4,Delivered
ORD102339,2024-02-20,CUST1426,Wireless Headphones,Electronics,South,Net Banking,Standard,3,18621.68,0.05,53071.8,12931.31,4.2,Delivered
ORD100032,2024-02-20,CUST1037,T-Shirt,Fashion,North,Net Banking,Same Day,1,1998.41,0.1,1798.57,364.47,3.7,Delivered
ORD102081,2024-02-20,CUST1502,Mixer Grinder,Home & Kitchen,South,COD,Express,1,7590.57,0.1,6831.51,2229.25,3.9,Delivered
ORD102593,2024-02-21,CUST1277,Running Shoes,Fashion,West,Debit Card,Express,1,538.87,0.0,538.87,228.15,5.0,Delivered
ORD100009,2024-02-21,CUST1210,Cookware Set,Home & Kitchen,East,Net Banking,Express,2,2097.09,0.1,3774.77,971.72,4.5,Delivered
ORD102452,2024-02-21,CUST1117,Storage Organizer,Home & Kitchen,West,Net Banking,Express,1,8980.91,0.15,7633.77,1082.22,4.4,Delivered
ORD100950,2024-02-21,CUST1516,Makeup Set,Beauty,West,Debit Card,Express,1,1218.77,0.0,1218.77,306.64,3.7,Delivered
ORD103413,2024-02-21,CUST1563,Perfume,Beauty,East,Debit Card,Express,2,5609.64,0.15,9536.38,2995.86,5.0,Cancelled
ORD100375,2024-02-21,CUST1363,Cookware Set,Home & Kitchen,North,COD,Express,2,2153.09,0.2,3444.95,660.7,3.9,Delivered
ORD100580,2024-02-21,CUST1543,Air Fryer,Home & Kitchen,South,Credit Card,Standard,1,16116.2,0.05,15310.39,2227.79,4.0,Delivered
ORD102815,2024-02-21,CUST1035,Casual Sneakers,Fashion,North,COD,Express,1,3999.74,0.0,3999.74,851.55,3.3,Delivered
ORD100242,2024-02-21,CUST1564,Cricket Bat,Sports,West,Net Banking,Standard,1,2416.05,0.15,2053.64,537.86,4.7,Delivered
ORD100699,2024-02-21,CUST1144,Power Bank,Electronics,East,Debit Card,Express,1,6718.9,0.0,6718.9,2776.19,3.5,Delivered
ORD101689,2024-02-21,CUST1178,T-Shirt,Fashion,Central,Net Banking,Same Day,2,5243.54,0.2,8389.66,248.27,4.0,Delivered
ORD100673,2024-02-22,CUST1214,Coffee Maker,Home & Kitchen,South,UPI,Standard,1,16496.95,0.25,12372.71,-804.29,4.2,Delivered
ORD102265,2024-02-22,CUST1330,Mixer Grinder,Home & Kitchen,West,UPI,Express,1,16163.28,0.15,13738.79,4310.09,4.3,Delivered
ORD100790,2024-02-22,CUST1041,Power Bank,Electronics,West,Net Banking,Same Day,1,27304.21,0.1,24573.79,3123.66,4.8,Delivered
ORD102305,2024-02-22,CUST1090,Skincare Kit,Beauty,East,Debit Card,Express,2,5012.7,0.0,10025.39,4450.3,3.4,Delivered
ORD100976,2024-02-22,CUST1564,Running Shoes,Fashion,Central,UPI,Express,1,8441.58,0.05,8019.51,1256.18,3.9,Returned
ORD102741,2024-02-22,CUST1098,Smart Watch,Electronics,South,Credit Card,Standard,3,10050.37,0.0,30151.11,12762.8,3.5,Delivered
ORD100217,2024-02-22,CUST1151,Perfume,Beauty,West,COD,Standard,2,4070.63,0.1,7327.13,1966.36,4.9,Delivered
ORD103283,2024-02-23,CUST1420,Smart Watch,Electronics,Central,Net Banking,Same Day,1,26474.14,0.1,23826.72,6832.28,5.0,Delivered
ORD103418,2024-02-23,CUST1048,Cookware Set,Home & Kitchen,North,UPI,Standard,2,3775.39,0.1,6795.7,1264.46,3.8,Delivered
ORD101841,2024-02-23,CUST1369,Power Bank,Electronics,North,Net Banking,Express,3,29234.76,0.2,70163.42,5842.63,4.2,Delivered
ORD100086,2024-02-23,CUST1272,Air Fryer,Home & Kitchen,West,COD,Standard,1,15480.9,0.05,14706.85,4977.75,3.1,Delivered
ORD103034,2024-02-24,CUST1588,Coffee Maker,Home & Kitchen,Central,Credit Card,Standard,1,8332.97,0.1,7499.68,1193.46,3.0,Delivered
ORD102471,2024-02-24,CUST1145,Bluetooth Speaker,Electronics,North,COD,Standard,1,46311.68,0.15,39364.93,1311.3,4.6,Delivered
ORD102320,2024-02-24,CUST1368,Denim Jacket,Fashion,West,COD,Same Day,1,8349.28,0.0,8349.28,2519.74,5.0,Delivered
ORD102956,2024-02-24,CUST1178,T-Shirt,Fashion,West,Net Banking,Express,1,8237.99,0.05,7826.09,1603.92,4.2,Delivered
ORD101879,2024-02-24,CUST1307,Perfume,Beauty,East,COD,Standard,1,5528.44,0.25,4146.33,1012.08,3.7,Delivered
ORD100890,2024-02-24,CUST1109,Laptop Stand,Electronics,East,UPI,Express,1,6495.8,0.15,5521.43,753.93,3.8,Delivered
ORD103342,2024-02-24,CUST1300,Hair Dryer,Beauty,North,Net Banking,Standard,3,1849.47,0.1,4993.57,1391.01,4.6,Delivered
ORD101787,2024-02-24,CUST1518,Backpack,Fashion,West,Debit Card,Standard,1,4501.05,0.05,4276.0,841.83,4.0,Delivered
ORD102501,2024-02-24,CUST1498,Bluetooth Speaker,Electronics,West,COD,Standard,2,54774.39,0.05,104071.34,37280.76,3.9,Delivered
ORD101737,2024-02-24,CUST1494,Laptop Stand,Electronics,South,Net Banking,Same Day,1,13959.99,0.1,12563.99,4290.71,4.6,Delivered
ORD100587,2024-02-24,CUST1558,Denim Jacket,Fashion,Central,COD,Standard,1,8012.57,0.25,6009.43,1045.34,4.0,Delivered
ORD100579,2024-02-25,CUST1459,Air Fryer,Home & Kitchen,South,Credit Card,Standard,1,17796.04,0.1,16016.43,3739.32,3.9,Delivered
ORD101288,2024-02-25,CUST1184,Wireless Headphones,Electronics,South,Net Banking,Standard,1,53970.65,0.15,45875.05,12415.36,4.8,Delivered
ORD102681,2024-02-25,CUST1525,Running Shoes,Fashion,North,COD,Standard,1,6848.07,0.1,6163.26,1849.4,3.5,Delivered
ORD101435,2024-02-25,CUST1357,Power Bank,Electronics,West,UPI,Standard,1,37884.26,0.05,35990.05,4216.1,4.7,Delivered
ORD100257,2024-02-26,CUST1329,Mixer Grinder,Home & Kitchen,Central,COD,Standard,5,16015.69,0.0,80078.45,31999.16,4.1,Delivered
ORD101449,2024-02-26,CUST1221,T-Shirt,Fashion,West,Credit Card,Standard,2,7172.78,0.0,14345.55,3199.55,4.0,Delivered
ORD102555,2024-02-26,CUST1516,Smart Watch,Electronics,North,UPI,Express,4,3222.09,0.0,12888.37,3493.04,3.4,Delivered
ORD102622,2024-02-26,CUST1482,Backpack,Fashion,Central,COD,Same Day,1,8663.46,0.15,7363.94,1360.95,4.4,Delivered
ORD102514,2024-02-26,CUST1321,Laptop Stand,Electronics,North,UPI,Standard,1,2360.93,0.15,2006.79,295.54,4.3,Delivered
ORD102422,2024-02-26,CUST1394,Perfume,Beauty,East,COD,Standard,2,5869.92,0.05,11152.86,2096.93,3.9,Delivered
ORD103496,2024-02-26,CUST1205,Hair Dryer,Beauty,South,Debit Card,Standard,1,6399.19,0.0,6399.19,2476.61,3.9,Delivered
ORD101358,2024-02-26,CUST1158,Wireless Headphones,Electronics,Central,COD,Standard,2,14113.52,0.05,26815.69,5316.99,3.7,Delivered
ORD102176,2024-02-27,CUST1314,Laptop Stand,Electronics,East,COD,Standard,1,34170.9,0.0,34170.9,7146.04,4.6,Delivered
ORD100459,2024-02-27,CUST1130,Storage Organizer,Home & Kitchen,West,COD,Standard,1,11155.05,0.0,11155.05,4226.47,4.3,Delivered
ORD101729,2024-02-27,CUST1163,Smart Watch,Electronics,South,Net Banking,Same Day,2,6812.79,0.2,10900.46,2166.49,4.1,Cancelled
ORD102474,2024-02-27,CUST1579,Resistance Bands,Sports,South,Credit Card,Standard,1,2396.41,0.0,2396.41,532.24,3.3,Delivered
ORD103352,2024-02-27,CUST1407,Face Serum,Beauty,East,Debit Card,Express,2,4870.89,0.1,8767.61,2558.37,3.8,Delivered
ORD100515,2024-02-27,CUST1085,Denim Jacket,Fashion,East,Debit Card,Standard,1,5547.96,0.1,4993.17,912.7,3.8,Delivered
ORD102614,2024-02-27,CUST1119,Cookware Set,Home & Kitchen,North,Credit Card,Standard,3,12492.45,0.15,31855.75,8377.77,4.4,Delivered
ORD101165,2024-02-27,CUST1497,Storage Organizer,Home & Kitchen,West,Credit Card,Standard,1,9262.94,0.1,8336.64,2791.14,4.1,Returned
ORD101826,2024-02-27,CUST1340,Backpack,Fashion,West,Credit Card,Standard,2,8250.6,0.0,16501.21,5831.44,3.6,Delivered
ORD102264,2024-02-27,CUST1189,Mixer Grinder,Home & Kitchen,North,UPI,Express,1,7932.07,0.0,7932.07,2358.76,3.4,Returned
ORD101226,2024-02-28,CUST1059,Hair Dryer,Beauty,West,Net Banking,Standard,1,5019.06,0.05,4768.1,1515.51,3.5,Returned
ORD100582,2024-02-28,CUST1462,Skincare Kit,Beauty,North,UPI,Standard,5,6735.75,0.1,30310.89,9918.07,4.1,Returned
ORD100321,2024-02-28,CUST1007,Casual Sneakers,Fashion,North,Credit Card,Same Day,1,2089.76,0.05,1985.27,658.57,4.3,Delivered
ORD102945,2024-02-28,CUST1456,Smart Watch,Electronics,North,COD,Express,1,23371.04,0.2,18696.83,5587.7,2.7,Delivered
ORD100170,2024-02-28,CUST1087,Storage Organizer,Home & Kitchen,East,UPI,Standard,1,10799.14,0.15,9179.27,2044.75,3.3,Delivered
ORD102503,2024-02-28,CUST1357,Wireless Headphones,Electronics,North,Credit Card,Same Day,1,14376.67,0.05,13657.83,4699.5,4.5,Delivered
ORD101854,2024-02-28,CUST1471,Resistance Bands,Sports,East,COD,Same Day,1,11954.25,0.05,11356.54,4076.65,3.5,Delivered
ORD100817,2024-02-28,CUST1249,Makeup Set,Beauty,West,COD,Express,3,6804.26,0.0,20412.77,5161.05,4.0,Cancelled
ORD103490,2024-02-29,CUST1343,Bluetooth Speaker,Electronics,South,UPI,Express,2,12839.78,0.1,23111.61,3980.85,4.0,Returned
ORD103076,2024-02-29,CUST1023,Coffee Maker,Home & Kitchen,East,Net Banking,Standard,2,5806.76,0.05,11032.84,2894.38,4.2,Delivered
ORD101271,2024-02-29,CUST1458,Coffee Maker,Home & Kitchen,North,COD,Express,1,8068.06,0.15,6857.85,237.71,3.5,Delivered
ORD100309,2024-02-29,CUST1364,Makeup Set,Beauty,South,UPI,Standard,1,5542.8,0.0,5542.8,1154.91,4.1,Delivered
ORD103149,2024-02-29,CUST1363,Coffee Maker,Home & Kitchen,West,Debit Card,Standard,2,902.27,0.1,1624.09,407.48,3.5,Delivered
ORD100479,2024-02-29,CUST1091,T-Shirt,Fashion,Central,UPI,Express,1,1296.64,0.15,1102.14,117.14,5.0,Delivered
ORD101866,2024-03-01,CUST1052,Mixer Grinder,Home & Kitchen,North,Credit Card,Same Day,2,4789.48,0.05,9100.02,2649.36,4.1,Delivered
ORD101815,2024-03-01,CUST1340,Coffee Maker,Home & Kitchen,South,UPI,Express,1,3189.0,0.15,2710.65,189.72,4.7,Cancelled
ORD101537,2024-03-01,CUST1330,Bluetooth Speaker,Electronics,Central,Credit Card,Standard,1,6654.78,0.05,6322.05,2540.58,3.5,Delivered
ORD103033,2024-03-01,CUST1114,Wireless Headphones,Electronics,North,COD,Express,1,18553.93,0.0,18553.93,3132.65,4.2,Delivered
ORD100807,2024-03-01,CUST1480,Cookware Set,Home & Kitchen,South,Debit Card,Express,1,5261.97,0.15,4472.68,430.05,3.5,Delivered
ORD101488,2024-03-01,CUST1560,Cricket Bat,Sports,West,COD,Same Day,2,6323.08,0.05,12013.84,3494.22,2.6,Delivered
ORD101578,2024-03-02,CUST1485,Coffee Maker,Home & Kitchen,West,Credit Card,Standard,1,1774.98,0.05,1686.23,700.21,4.0,Delivered
ORD102243,2024-03-02,CUST1275,Football,Sports,South,UPI,Same Day,2,2878.48,0.1,5181.27,707.58,3.5,Delivered
ORD101483,2024-03-02,CUST1242,Wireless Headphones,Electronics,East,Credit Card,Express,3,1201.04,0.1,3242.79,374.39,3.5,Delivered
ORD101465,2024-03-02,CUST1064,Bluetooth Speaker,Electronics,East,Credit Card,Standard,2,53406.95,0.2,85451.12,14152.29,2.4,Delivered
ORD102910,2024-03-02,CUST1509,Laptop Stand,Electronics,North,Net Banking,Standard,5,1954.33,0.05,9283.08,2450.95,4.0,Delivered
